URL,Filters,,,,,,,,,,,,,,
https://app.dealroom.co/investors/f/all_slug_locations/anyof_~united_states~/company_status/not_closed/investor_type/anyof_accelerator?selectedColumns=name%2CpreferredRound%2ChqLocations%2CdealSizeEnhanced%2CinvestorNumberOfRoundsIndustry%2CinvestorTotalFundingEnhanced%2CinvestorPorfolioSize%2CinvestmentsValuationEnhanced%2Cinvestments%2CinvestorExitsNum%2CinvestorExitScore%2CinvestorExitsFundingEnhanced%2ClpInvestmentsNum%2ClpInvestments&sort=-rounds_count_12_months&investorNumberOfRoundsIndustry=rounds_count_12_months&heatMapType=&groupId=1413&id=92070,Include All locations: United states; Investor type: Accelerator; Exclude Company status: Closed,,,,,,,,,,,,,,
ID,Type,Dealroom URL,Website,Name,HQ region,HQ country,HQ city,Sectors of focus,Launch year,Last round date,Portfolio size,Rounds number (12 months),Exits total (USD M),Exits number,Total value of current portfolio (USD M)
1351055,accelerator,https://app.dealroom.co/investors/tb_innovation_center,http://tbinnovates.com,TB Innovation Center,North America,United States,Largo,accounting;aviation and aerospace,2010,Aug/2023,15,0,,,4.68
1342181,accelerator,https://app.dealroom.co/investors/foundational,http://foundational.nyc,Foundational,North America,United States,New York City,,2016,Mar/2023,2,0,,,60
1338844,accelerator,https://app.dealroom.co/investors/redhouse_associates,http://redhouseassociates.com,RedHouse Associates,North America,United States,Houston,,2011,Feb/2012,10,0,2000,0,88
1337580,accelerator,https://app.dealroom.co/investors/wercbench_labs,http://wercbench.com,WERCBench Labs,North America,United States,Milwaukee,testing,2009,Feb/2016,6,0,,,
1335098,accelerator,https://app.dealroom.co/investors/numa_new_york,http://newyork.numa.co,NUMA New York,North America,United States,New York City,b corp,2017,Oct/2018,1,0,,,1.32
1329300,accelerator,https://app.dealroom.co/investors/thincubator,http://thincubator.co,ThINCubator,North America,United States,Utica,,2014,,0,0,,,
1328946,accelerator,https://app.dealroom.co/investors/missouri_innovation_center,http://missouriinnovation.com,Missouri Innovation Center,North America,United States,Columbia,,1984,Apr/2018,16,0,,,187.8
1324078,accelerator,https://app.dealroom.co/investors/prepare_4_vc,http://prepare4vc.com,Prepare 4 VC,North America,United States,Boston,,2016,Jul/2023,17,0,,0,1
1322443,accelerator,https://app.dealroom.co/investors/young_entrepreneurs_initiative,http://yeifrance.com,Young Entrepreneurs Initiative(YEi),North America,United States,Cambridge,,2005,,0,0,,,
1319818,accelerator,https://app.dealroom.co/investors/hacker_unit,http://hackerunit.com,Hacker Unit,North America,United States,San Francisco,,2015,Aug/2022,54,0,,0,152.12
1318513,accelerator,https://app.dealroom.co/investors/ny_best,http://ny-best.org,NY-BEST,North America,United States,Albany,,2010,Dec/2020,1,0,,,84
1318387,accelerator,https://app.dealroom.co/investors/smashd_labs,http://smashdlabs.co,SMASHD Labs,North America,United States,Culver City,,2015,,0,0,,,
1316396,accelerator,https://app.dealroom.co/investors/keller_center,http://kellercenter.princeton.edu,Keller Center,North America,United States,Princeton,,2005,,74,0,,0,109.9
1313330,accelerator,https://app.dealroom.co/investors/accelerate_long_island,http://accelerateli.org,Accelerate Long Island,North America,United States,Town of Huntington,,2011,Aug/2022,10,0,,,202.4
1313200,accelerator,https://app.dealroom.co/investors/future_labs,http://futurelabs.nyc,Future Labs,North America,United States,New York City,,2009,Nov/2022,240,0,493,0,4231.4
1311727,accelerator,https://app.dealroom.co/investors/ic_3401,http://ic3401.org,Ic@3401,North America,United States,Philadelphia,,,Mar/2019,20,0,,0,66.1
1309631,accelerator,https://app.dealroom.co/investors/grownyc,http://grownyc.org,GrowNYC,North America,United States,New York City,,1970,,0,0,,,
1307532,accelerator,https://app.dealroom.co/investors/advanced_energy_incubator,https://www.aertc.org/about/incubator.php,Advanced Energy Incubator,North America,United States,Town of Brookhaven,,2006,,6,0,,,
1304300,accelerator,https://app.dealroom.co/investors/oakland_inner_city_advisors,http://icafundgoodjobs.org,Oakland Inner City Advisors,North America,United States,Oakland,,2012,Dec/2018,4,0,,,95.68
1295856,accelerator,https://app.dealroom.co/investors/edson_student_entrepreneur_initiative,http://entrepreneurship.asu.edu,J. Orin Edson Entrepreneurship + Innovation Institute,North America,United States,Scottsdale,,,Mar/2017,369,0,,,138.02
1294471,accelerator,https://app.dealroom.co/investors/lobo_labs,http://creativestartups.org,Lobo Labs,North America,United States,Albuquerque,,2007,Jun/2020,3,0,,,1.44
1292686,accelerator,https://app.dealroom.co/investors/305elab,http://305elab.com/,305ELab,North America,United States,Miami,,2017,,0,0,,,
1291412,accelerator,https://app.dealroom.co/investors/foodbytes_by_rabobank,http://foodbytesworld.com,FoodBytes! by Rabobank,North America,United States,New York City,game development,2015,,0,0,,,
1281020,accelerator,https://app.dealroom.co/investors/startl,http://startl.org,Startl,North America,United States,New York City,entertainment,2008,Mar/2011,1,0,,,28.4
1277734,accelerator,https://app.dealroom.co/investors/new_mobility_world,http://newmobilityworld.us,New Mobility World,North America,United States,Chicago,,2016,Oct/2017,1,0,,0,
1277680,accelerator,https://app.dealroom.co/investors/metropolitan_economic_development_association_meda_,http://meda.net,Metropolitan Economic Development Association(MEDA),North America,United States,Minneapolis,,1971,Jan/2021,5,0,,0,8
1277343,accelerator,https://app.dealroom.co/investors/penn_center_for_innovation,http://pci.upenn.edu,Penn Center for Innovation,North America,United States,Philadelphia,,2014,,48,0,,0,949.4
1273934,accelerator,https://app.dealroom.co/investors/built_oregon,http://builtoregon.com,Built Oregon,North America,United States,Portland,,2014,Jun/2023,30,0,,,14.41
1270830,accelerator,https://app.dealroom.co/investors/reset_social_enterprise_trust_,http://resetco.org,reSET (Social Enterprise Trust),North America,United States,,,2004,Feb/2020,1,0,,,2
1268780,accelerator,https://app.dealroom.co/investors/firedup,http://brianbrandow.com,FiredUP,North America,United States,Columbia,game development;wealth management,,Apr/2015,2,0,,,5.2
1263749,accelerator,https://app.dealroom.co/investors/edge_nyc,http://edtechweek.com,EDge-NYC,North America,United States,New York City,,2015,Mar/2017,2,0,,,11.33
1262770,accelerator,https://app.dealroom.co/investors/the_clean_energy_business_incubator_program,http://cebip.org,The Clean Energy Business Incubator Program,North America,United States,Town of Brookhaven,,,Sep/2022,17,0,,,322
1257852,accelerator,https://app.dealroom.co/investors/venturescaleup,http://venturescaleup.com,VentureScaleUp,North America,United States,Orlando,,2015,,36,0,,0,65.72
1255687,accelerator,https://app.dealroom.co/investors/uc_berkeley_riselab,http://rise.cs.berkeley.edu,UC Berkeley RISELab,North America,United States,Berkeley,,,,0,0,,,
1254360,accelerator,https://app.dealroom.co/investors/social_enterprise_greenhouse,https://segri.org,Social Enterprise Greenhouse,North America,United States,Providence,,2009,Feb/2020,1,0,,,
1248451,accelerator,https://app.dealroom.co/investors/barclays_accelerator_powered_by_techstars,http://barclaysaccelerator.com/#/tel-aviv/,Barclays Accelerator powered by Techstars,Asia,Israel,Tel Aviv-Yafo,,,Jan/2020,12,0,,,375.34
1248450,accelerator,https://app.dealroom.co/investors/altalab,https://altalab.ai/,AltaLab,North America,United States,San Francisco,,2015,,0,0,,,
1248291,accelerator,https://app.dealroom.co/investors/bioeconomy_management,http://bioeconomymanagement.com,Bioeconomy Management,North America,United States,New York City,,,,0,0,,,
1248267,accelerator,https://app.dealroom.co/investors/elevate_blue,http://elevate.blue,Elevate Blue,North America,United States,Incline Village-Crystal Bay,,2015,,4,0,,,1
1248118,accelerator,https://app.dealroom.co/investors/aquarium_ventures,http://aquariumventures.com,Aquarium Ventures,North America,United States,New Haven,,,,0,0,,,
1247996,accelerator,https://app.dealroom.co/investors/innovation_incubator_holding,http://innovationincubator.com,Innovation Incubator Holding,North America,United States,New York City,,2015,,0,0,,,
1247980,accelerator,https://app.dealroom.co/investors/ark_challenge,http://arkchallenge.org,Ark Challenge,North America,United States,Fayetteville,,2011,Aug/2014,23,0,,,2.05
1247968,accelerator,https://app.dealroom.co/investors/accelerator_cc,http://acceleratorcc.com,Accelerator CC,North America,United States,Bethlehem,,2008,,0,0,,,
1247739,accelerator,https://app.dealroom.co/investors/jefferson_lab,http://jlab.org,Jefferson Lab,North America,United States,Newport News,,1984,,0,0,,,
1247733,accelerator,https://app.dealroom.co/investors/flywheel_social_enterprise_hub,http://flywheelcincinnati.org,Flywheel: Social Enterprise Hub,North America,United States,Cincinnati,,2011,Mar/2023,1,0,,,
1247566,accelerator,https://app.dealroom.co/investors/chehalemvia,http://chehalemvia.com,ChehalemVIA,North America,United States,Newberg,,,,0,0,,,
1247403,accelerator,https://app.dealroom.co/investors/podiumvc_1,http://podium.vc,PodiumVC,North America,United States,San Francisco,,,,0,0,,,
1247129,accelerator,https://app.dealroom.co/investors/fork_food_lab,http://forkfoodlab.com,Fork Food Lab,North America,United States,Portland,,2015,,0,0,,,
1246875,accelerator,https://app.dealroom.co/investors/beespace,https://wadatsumibh.com,BeeSpace,North America,United States,New York City,,2013,,0,0,,,
1246858,accelerator,https://app.dealroom.co/investors/rearden,http://rearden.com,Rearden,North America,United States,San Francisco,,2000,Dec/2021,1,0,,,15.84
1246753,accelerator,https://app.dealroom.co/investors/startup_aggieland,http://startupaggieland.com,Startup Aggieland,North America,United States,College Station,,1999,,0,0,,,
1246631,accelerator,https://app.dealroom.co/investors/steelbridge_laboratories,http://steelbridgelabs.com,SteelBridge Laboratories,North America,United States,Pittsburgh,,2016,Dec/2021,10,0,,,253.44
1246499,accelerator,https://app.dealroom.co/investors/alpha_echelon_group,http://alphaechelon.group,Alpha Echelon Group,North America,United States,Berkeley,,2017,,0,0,,,
1246159,accelerator,https://app.dealroom.co/investors/adreamz_institute,http://adreamzinstitute.net,Adreamz Institute,North America,United States,Conshohocken,,2009,,0,0,,,
1246147,accelerator,https://app.dealroom.co/investors/hacker_fund,http://hacker.fund,Hacker Fund,North America,United States,Santa Monica,,2014,,0,0,,,
1246093,accelerator,https://app.dealroom.co/investors/la_dodgers_accelerator_with_r_ga,http://dodgersaccelerator.com,LA Dodgers Accelerator with R/GA,North America,United States,Los Angeles,,2015,Aug/2018,13,0,415,0,202.84
1246056,accelerator,https://app.dealroom.co/investors/launchpeer_accelerator,http://launchpeer.com,Launchpeer Accelerator,North America,United States,Charleston,,2014,May/2022,27,0,,,
1245992,accelerator,https://app.dealroom.co/investors/localport_marketing_accelerator,http://localport.us,LocalPort Marketing Accelerator,North America,United States,,,2017,,0,0,,,
1245961,accelerator,https://app.dealroom.co/investors/lair_east_labs,http://laireastlabs.com,Lair East Labs,North America,United States,New York City,,2017,Jun/2023,46,0,,0,147.1
1245917,accelerator,https://app.dealroom.co/investors/studio_1,https://studiolabs.com,Studio,North America,United States,Hoboken,,2003,,0,0,,,
1245909,accelerator,https://app.dealroom.co/investors/worcester_cleantech_incubator,http://wcti.org,Worcester CleanTech Incubator,North America,United States,Worcester,charity;sustainable development goals,2016,,0,0,,,
1245853,accelerator,https://app.dealroom.co/investors/sportingfund,http://sporting.fund,SportingFund,North America,United States,Lexington,,2016,,0,0,,,
1245826,accelerator,https://app.dealroom.co/investors/berkeley_ventures,http://berkeleyventures.com,Berkeley Ventures,North America,United States,Berkeley,,2009,Oct/2023,4,0,,0,56
1245815,accelerator,https://app.dealroom.co/investors/r_ga_connected_commerce_accelerator,,R/GA Connected Commerce Accelerator,North America,United States,San Francisco,,2016,,10,0,37.12,0,727.4
1245800,accelerator,https://app.dealroom.co/investors/downtown_windsor_business_accelerator,http://downtownaccelerator.com,Downtown Windsor Business Accelerator,North America,United States,Ontario,,2011,,0,0,,,
1245622,accelerator,https://app.dealroom.co/investors/upekkha_accelerator,http://upekkha.in,Upekkha Accelerator,North America,United States,Dover,,2017,Oct/2022,1,0,,,0.4
1245563,accelerator,https://app.dealroom.co/investors/openacc,http://openacc.org,OpenACC,North America,United States,Eugene,,2011,,0,0,,,
1245459,accelerator,https://app.dealroom.co/investors/fabric_media,https://fabric.media,Fabric Media,North America,United States,Los Angeles,,2007,Aug/2018,1,0,,0,
1245453,accelerator,https://app.dealroom.co/investors/houston_art_alliance_accelerator_grant,http://houstonartsalliance.com,Houston Art Alliance Accelerator Grant,North America,United States,Houston,,2006,,0,0,,,
1245440,accelerator,https://app.dealroom.co/investors/incuvation_labs,http://incuvationlabs.com,Incuvation Labs,North America,United States,Artesia,,2013,,0,0,,,
1245229,accelerator,https://app.dealroom.co/investors/outco,http://outco.io,Outco,North America,United States,San Francisco,,2015,,0,0,,,
1245146,accelerator,https://app.dealroom.co/investors/rsv_venture_partners,http://rsvcapital.com,RSV Venture Partners,North America,United States,New York City,,,Dec/2019,2,0,,0,0.08
1245112,accelerator,https://app.dealroom.co/investors/think_beyond_plastic_accelerator,https://tbpinnovate.com,Think Beyond Plastic Accelerator,North America,United States,Menlo Park,,2012,,0,0,,,
1245027,accelerator,https://app.dealroom.co/investors/acceleratebaltimore,http://acceleratebaltimore.r2ismash.com,AccelerateBaltimore,North America,United States,Baltimore,,,Mar/2018,1,0,,,0.1
1244785,accelerator,https://app.dealroom.co/investors/barson_corporation,https://barson.group,Barson Corporation,North America,United States,Oyster Bay,,1974,,0,0,,,
1244512,accelerator,https://app.dealroom.co/investors/blockchain_trust_accelerator,http://trustaccelerator.org,Blockchain Trust Accelerator,North America,United States,,,2016,,0,0,,,
1244379,accelerator,https://app.dealroom.co/investors/appmakery,http://appmakery.com,Appmakery,North America,United States,San Diego,,2011,,0,0,,,
1244347,accelerator,https://app.dealroom.co/investors/melcher_system,http://melchersystem.com,Melcher System,North America,United States,New York City,,2008,,0,0,,,
1244332,accelerator,https://app.dealroom.co/investors/tharas_systems,http://tharas.com,Tharas Systems,North America,United States,Santa Clara,,1998,,0,0,,,
1244309,accelerator,https://app.dealroom.co/investors/hivelab_co,http://hivelab.co,Hivelab.co,North America,United States,San Francisco,,,,0,0,,,
1244076,accelerator,https://app.dealroom.co/investors/concepter,http://concepter.co,Concepter,North America,United States,San Francisco,,2013,,0,0,,,
1244068,accelerator,https://app.dealroom.co/investors/design_accelerator,http://daccel.com,Design Accelerator,North America,United States,Santa Clara,,2012,,0,0,,,
1243995,accelerator,https://app.dealroom.co/investors/primo_medical_group,http://primomedicalgroup.com,Primo Medical Group,North America,United States,Stoughton,,,Aug/2022,2,0,,,16
1243969,accelerator,https://app.dealroom.co/investors/cyberlaunch,https://cyberlaunch.vc/,CyberLaunch,North America,United States,Atlanta,,2015,Aug/2016,2,0,,,
1243957,accelerator,https://app.dealroom.co/investors/tacklebox_accelerator,http://tackleboxaccelerator.com,Tacklebox Accelerator,North America,United States,New York City,,2015,,0,0,,,
1243685,accelerator,https://app.dealroom.co/investors/greenstone_growth_partners,http://greenstonegrowth.com,Greenstone Growth Partners,North America,United States,Bozeman,,2008,,0,0,,,
1243620,accelerator,https://app.dealroom.co/investors/incuseed_ventures,http://incuseed.ventures,IncuSeed.Ventures,North America,United States,Charlotte,,2014,,0,0,,,
1243566,accelerator,https://app.dealroom.co/investors/tailfin_ventures,http://tailfinventures.com,Tailfin Ventures,North America,United States,New York City,,2012,,0,0,,,
1243451,accelerator,https://app.dealroom.co/investors/global_entrepreneurship_program,http://program.gcase.org,Global Entrepreneurship Program,North America,United States,Laguna Beach,,1996,,0,0,,,
1243254,accelerator,https://app.dealroom.co/investors/agency_of_trillions_aot_,http://aot.co,Agency of Trillions (AoT),North America,United States,New York City,,2013,Jun/2015,1,0,,,75
